tmdb_id,imdb_id,titre,titre_original,langue_originale,date_sortie,synopsis,tagline,duree,budget,revenue,popularite,note_tmdb,nb_votes_tmdb,statut,homepage,poster,backdrop,genres,pays,langues,production
12232,tt0033152,Le Voleur de Bagdad,The Thief of Bagdad,en,1940-02-19,"Ahmad, le calife de Bagdad, est dépossédé de son trône par son grand vizir, le magicien Jaffar. Dans les cachots de la prison, Ahmad fait la connaissance d'Abou, le petit voleur de Bagdad qui l'aide à s'enfuir.","",106,0,0,3.3533,7.129,307,Released,"",/o8mIsjupHZGgpmK36iPHGdZxx5V.jpg,/oaSBgbi0czdGjtXllTTIMj1H3th.jpg,"Aventure, Fantastique, Romance","GB, US",en,"London Films Productions, Alexander Korda Films"
15,tt0033467,Citizen Kane,Citizen Kane,en,1941-04-17,"À la mort du milliardaire Charles Foster Kane, un grand magnat de la presse, Thompson, un reporter, enquête sur sa vie. Les contacts qu'il prend avec ses proches lui font découvrir un personnage gigantesque, mégalomane, égoïste et solitaire.",Tout le monde en parle ! C'est terrifiant !,119,839727,23218000,10.4978,7.966,6226,Released,"",/BCEVJMEgKFqxMw5z8GBsw5vFQ5.jpg,/ruF3Lmd4A8MHbnEBE6lxPMbsHGL.jpg,"Mystère, Drame",US,en,"Mercury Productions, RKO Radio Pictures"
64406,tt0039061,Un revenant,Un revenant,fr,1946-10-18,"En 1946, à Lyon, Jean-Jacques Sauvage se promène dans les rues. Il accomplit un pèlerinage sur les lieux de son passé. Un autre homme, Edmond Gonin, le reconnaît, il l'avait évincé d'une façon « radicale » auprès d'une jeune héritière à laquelle la famille avait raconté qu'il était décédé. Seulement Savage n'est pas mort, et le voici sur les lieux de ses premières amours.","",100,0,0,1.8489,6.1,18,Released,"",/b2FYevCOI3snDbZd1YQUGZnqlMT.jpg,/baTR3YWPfnPvWeminVmxYt3BiDo.jpg,Drame,FR,fr,""
756,tt0032455,Fantasia,Fantasia,en,1940-11-13,"Ce chef-d’œuvre intemporel de Walt Disney est une célébration de sons et lumières de huit séquences, alliant musique classique et animations innovantes de l'époque. Admirez « La Suite Casse-Noisette », « L’Apprenti Sorcier », « La Danse des Heures » et « Une Nuit sur le Mont Chauve ». Écoutez la musique prendre vie, regardez les images exploser en chanson et vivez l’exaltation de Fantasia.",Le son le plus sensationnel que vous n'aurez jamais vu !,125,2280000,76411819,8.1994,7.349,3396,Released,"",/hg5QpPLIvaFEon60Vyo2CK3LB1C.jpg,/lyzI5uFJC2E7sIYCCdaU0oZkDw2.jpg,"Animation, Familial, Fantastique",US,en,Walt Disney Productions
965,tt0035015,La Splendeur des Amberson,The Magnificent Ambersons,en,1942-07-10,"Eugène Morgan revient après vingt ans d'absence sur les lieux de ses amours malheureuses. Il fut jadis éconduit par Isabel Amberson, fille d'une famille riche et puissante. Eugène est à présent patron d'une importante usine d'automobiles, tandis que la splendeur des Amberson n'est plus que le reflet d'une époque révolue.",La vie réelle projetée plus téméraire et audacieuse qu'elle ne l'a jamais été !,90,0,0,2.389,7.326,492,Released,"",/85jLnTTQyn6CMWIihH4xn0RXq4t.jpg,/pkD7zVlHpBoORTtupteZxiOxaG4.jpg,"Drame, Romance",US,en,"Mercury Productions, RKO Radio Pictures"
851,tt0037558,Brève rencontre,Brief Encounter,en,1945-11-24,"Dans le café-buffet de la gare de Milford, un homme et une femme se disent adieu. Troublée par l’arrivée fortuite d’une amie encombrante, Laura, la femme, fait un malaise au moment où l’homme la quitte pour prendre son train. De retour à la maison, elle passe la soirée en compagnie de son mari et imagine secrètement qu’elle lui confesse sa liaison…","",86,1200000,0,4.1933,7.7,729,Released,"",/hQeYRminEHQMpEJxPTLqCU4sXZT.jpg,/vKvoOlhhaZCsiGQDvaZQqyGq1oA.jpg,"Drame, Romance",GB,en,"Cineguild, J. Arthur Rank Organisation"
32093,tt0032762,Le signe de Zorro,The Mark of Zorro,en,1940-11-08,"Alors qu'il revient en Californie dans le but de se marier, Don Diego de la Vega constate l'injustice dont souffre le pays et décide de prendre les armes sous le nom de « Zorro ».",Chevaucher avec Zorro... Le fringant Don de l'époque la plus aventureuse de Californie !,94,1000000,4000000,2.715,7.2,239,Released,"",/6gHddV9zXJ54jTGx7o1RQLgiF0t.jpg,/g5SJh9Bjbf1zdslLn0koHBrq2ZF.jpg,"Aventure, Romance, Action",US,"en, es",20th Century Fox
13528,tt0036855,Hantise,Gaslight,en,1944-05-04,"Durant ses vacances en Italie, Paula Alquist rencontre un pianiste charmant, Gregory Anton, qui la séduit. Ils se marient et Gregory propose à Paula d'aller vivre à Londres dans la demeure que la tante de Paula, mystérieusement assassinée, lui a léguée. Le couple vit heureux, mais peu à peu Paula est en proie a d'étranges hallucinations tandis que son mari devient froid et lointain. Entre-temps, un détective de Scotland Yard, amoureux de Paula, réexamine le dossier du meurtre obscur de la vieille dame. ( ce film est le remake américain d'un film britannique éponyme réalisé par Thorold Dickinson et sorti en 1940.  )",Étrange drame d'une amoureuse captive !,114,2068000,0,4.0809,7.504,592,Released,"",/avBy1iyScu3J6T7qI6tjnxOZbG4.jpg,/k8sH3RyFg1G4fHN0k9QNoHk8i4E.jpg,"Thriller, Drame, Mystère, Crime",US,en,Metro-Goldwyn-Mayer
17382,tt0034277,La Charge fantastique,They Died with Their Boots On,en,1941-11-20,"Un jeune élève nommé Custer se distingue par son talent et son insubordination dans le camp militaire de West Point. Durant la guerre de Sécession, la bataille d'Hanovre est remportée, bien que soldée par un véritable massacre. Il est envoyé par ses supérieurs dans le Dakota, à Fort Lincoln. Mais il se heurte à la fois aux politiciens et aux chercheurs d'or, jusqu'à ce que les indiens de Crazy Horse se soulèvent à leur tour. L'affrontement aura lieu à Little Big Horn...","",140,0,0,2.5854,6.7,124,Released,"",/gxPyXi7XCwdpa98cJOVl3R1hEYC.jpg,/p9P4mxmrTTsjyooxkgISVGOjZSw.jpg,"Western, Guerre, Drame, Romance",US,"en, it",Warner Bros. Pictures
28162,tt0038733,Une question de vie ou de mort,A Matter of Life and Death,en,1946-12-15,"Durant la Seconde Guerre mondiale, Peter Carter, un aviateur anglais, dont l'avion a été touché par la DCA, entre en contact par radio avec June, une jeune Américaine, peu de temps avant de sauter dans le vide sans parachute ! Autant dire qu'il est promis à une mort certaine. Mais, suite à un """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""bug"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" au niveau de la gestion des décès dans l'au-delà, il se retrouve sur une plage, au lieu de se présenter au bureau des entrées célestes ! Un messager est dépêché sur terre pour le chercher, mais Peter refuse de le suivre car il vient de tomber amoureux...",Ni le ciel ni la terre ne pouvaient les séparer!,105,450000,1750000,3.0901,7.7,480,Released,"",/xSKzzWyKG4TE4ibhPwEJzQXjnEY.jpg,/bY7DvsYsAODykqUJfkPZA3BHKOd.jpg,"Romance, Fantastique, Drame",GB,"en, fr, ru","The Archers, J. Arthur Rank Organisation"
29882,tt0034522,Le Cygne Noir,The Black Swan,en,1942-12-04,"Le roi d'Angleterre décrète l'amnistie de tous les pirates du royaume s'ils s'engagent à renoncer au crime. Sa respectabilité retrouvée, le pirate Morgan devient gouverneur de la Jamaïque. Son ami James Haring, considérant ce revirement comme une trahison, rejoint l'équipage du réfractaire capitaine Leech. Haring tombe alors amoureux de Margaret Denby, la fille de l'ancien gouverneur, et décide de changer de vie. Il s'oppose dès lors à son ancien allié.","Des mers... avec de sombres traitrises, une romance ardente, des actes d'audace à couper le souffle...",85,1493800,5727000,3.2675,6.5,98,Released,"",/gqNOtosxuuAGfUJstAX0FfaXyvt.jpg,/lQMx5C7qoboI2mrU2epn6Hf9h3N.jpg,"Aventure, Romance",US,"es, en",20th Century Fox
910,tt0038355,Le Grand Sommeil,The Big Sleep,en,1946-08-22,"Le général Sternwood engage le détective privé Philip Marlowe pour régler une affaire de chantage dont il est victime. Un dénommé Geiger possèderait des photos compromettantes de sa fille cadette, Carmen. Mais Marlowe découvre que le maître chanteur a été assassiné. Rapidement, les cadavres s'accumulent et l'intrigue se complique. De nombreux personnage entrent en scène, dont Vivian, la sœur aînée de Carmen.",La photo pour laquelle ils sont nés !,114,250000,10682000,5.2517,7.593,1198,Released,"",/5gaYxcRapzqqa7EZu6F8DDzLTx1.jpg,/yxMgxS0NlmkG5RhatQE8MUjxT2C.jpg,"Mystère, Crime, Thriller",US,en,Warner Bros. Pictures
17136,tt0037469,La Femme au portrait,The Woman in the Window,en,1944-10-25,"Professeur émérite en criminologie, Richard Wanley rejoint des amis dans le club où ils ont l’habitude de passer leurs soirées. Après avoir un peu trop bu, le professeur repart et, tandis qu’il s’attarde devant la vitrine d’une galerie d’art pour contempler l’envoûtant portrait d’une jeune femme mystérieuse, celle-ci apparaît…","",99,0,0,2.0562,7.4,395,Released,"",/4HOydVDPap2ta9AxrODOas4UxCV.jpg,/6vXnGv5ly9leE6QGBRCzrUuG2tG.jpg,"Crime, Drame, Thriller",US,en,"International Pictures, Christie Corporation"
22638,tt0036910,Henry V,The Chronicle History of King Henry the Fifth with His Battell Fought at Agincourt in France,en,1944-11-24,Biographie du roi Henri V d'Angleterre relatant ses prétentions à la couronne de France et la bataille d'Azincourt contre Charles VI de France.,"",137,0,0,2.1408,6.7,135,Released,"",/eAisr20DvaKJeHvjDN0oHSx0l7u.jpg,/zNca9BKPRMC1WtQYVJ619bqdaOZ.jpg,"Histoire, Drame, Guerre",GB,"en, fr",Two Cities Films
22584,tt0037382,Le Port de l'angoisse,To Have and Have Not,en,1945-01-20,"En 1940 à Fort-de-France en Martinique durant l'administration vichiste, Harry et son second alcoolique Eddy loue son bateau à de riches touristes américains pour des parties de pêche en haute mer. Un jour Harry a affaire à un client mauvais payeur, un nommé Johnson, grâce à qui il va faire la connaissance d'une charmante américaine, Marie, avec qui il va être entraîné dans des affaires politiques : la résistance française aux nazis.",PARLEZ DE T.N.T. ! C'EST ÇA !,100,0,3650000,2.7131,7.5,587,Released,"",/cYupyM9VAXUEhsIIVY4xmTL6ajP.jpg,/uYRnUnBE4kk5ocvyBckRfMAsZpJ.jpg,"Aventure, Romance, Guerre",US,"en, fr",Warner Bros. Pictures
1585,tt0038650,La vie est belle,It's a Wonderful Life,en,1946-12-20,"Bedford Falls, petite ville de l'État de New York, la veille de Noël. De chaque foyer s'élève une prière. Les paroles murmurées avec ferveur concernent toutes le même homme – George Bailey –, qu'elles proviennent de la bouche de son épouse, de ses enfants, de ses amis et collègues… et de manière générale de tous ceux qui tiennent à lui. Les prières vont être exaucées et Clarence, un ange sans ailes est envoyé au secours de George afin de gagner ses ailes. Avec lui, nous revivons les années écoulées dans la vie de George. Ayant renoncé à son rêve d'enfant de devenir explorateur, pour reprendre la banque de son père, il a toujours consacré son énergie et son argent à l'amélioration des conditions de vie des habitants de la ville, en luttant contre le désir de puissance d'un homme d'affaires sans scrupules.",C'est un rire merveilleux ! C'est un amour merveilleux !,136,3180000,9644124,12.8252,8.275,5055,Released,"",/niniH26VfSTF7fefLWwipvNFGbL.jpg,/3q35nBLCIdEbxYfsr7D5ocYQXKz.jpg,"Drame, Familial, Fantastique",US,en,Liberty Films
14320,tt0038574,Les Grandes Espérances,Great Expectations,en,1946-12-26,"Un jour qu’il se rend sur la tombe de ses parents, Pip vient en aide à un évadé en volant de la nourriture chez ses tuteurs. Quelque temps plus tard, le garçon est conduit dans une étrange demeure où le temps semble s’être arrêté. Il y rencontre une sinistre vieille dame et sa jeune protégée, Estella, qui le fascine. Ces évènements changeront à jamais la destinée de Pip…","",118,400000,420000,3.2944,7.291,387,Released,"",/xP4IcPSTbZAuCfJZk3GjMNAqrsm.jpg,/5SdVucbeGF5xAHT496uPRPZVJD6.jpg,"Drame, Romance",GB,en,"Cineguild, J. Arthur Rank Organisation"
4174,tt0038109,La Maison du docteur Edwardes,Spellbound,en,1945-10-31,"Constance, médecin dans un asile d'aliénés, tombe amoureuse du nouveau directeur. Cependant, elle s'aperçoit rapidement que l'homme qu'elle aime est en réalité un malade mental qui se fait passer pour le Dr Edwardes. Quand il prend conscience de son amnésie, il croit avoir tué le véritable docteur et s'enfuit de la clinique. Constance le retrouve et le cache chez son vieux professeur qui va analyser les rêves du malade et trouver l'origine de son déséquilibre.","",110,1500000,7000000,3.301,7.4,1009,Released,"",/pvGDkPsSqpMkofNnkaa7b3O9Fqb.jpg,/45HFziT30x25QxQdWPkhSIqFbKR.jpg,"Drame, Crime, Mystère, Romance, Thriller",US,en,"Selznick International Pictures, Vanguard Films"
