allocine_id,titre,annee,acteur
170626,L'Age de raison,2010,Marton Csokas
173119,Plan B,2010,Manuel Vignau
173119,Plan B,2010,Lucas Ferraro
173119,Plan B,2010,Mercedes Quinteros
182875,L'Eclair noir,2010,Grigoriy Dobrygin
182875,L'Eclair noir,2010,Ekaterina Vilkova
182875,L'Eclair noir,2010,Viktor Verzhbitskiy
135864,Desierto Adentro,2010,Mario Zaragoza
135864,Desierto Adentro,2010,Diego Cataño
135864,Desierto Adentro,2010,Memo Dorantes
238083,Fëmija,2010,Grégory Le Fourn
238083,Fëmija,2010,Enzo Tomasini
238083,Fëmija,2010,Antoni Tomasini
171094,Insoupçonnable,2010,Charles Berling
171094,Insoupçonnable,2010,Laura Smet
171094,Insoupçonnable,2010,Marc-André Grondin
127880,Droit de passage,2010,Harrison Ford
127880,Droit de passage,2010,Ray Liotta
127880,Droit de passage,2010,Ashley Judd
136862,Cellule 211,2010,Luis Tosar
136862,Cellule 211,2010,Alberto Ammann
136862,Cellule 211,2010,Antonio Resines
42753,Comme chiens et chats - La Revanche de Kitty Galore,2010,James Marsden
42753,Comme chiens et chats - La Revanche de Kitty Galore,2010,Nick Nolte
42753,Comme chiens et chats - La Revanche de Kitty Galore,2010,Christina Applegate
170579,L'Heure du crime,2010,Kseniya Rappoport
170579,L'Heure du crime,2010,Filippo Timi
170579,L'Heure du crime,2010,Giorgio Colangeli
109803,Petits suicides entre amis,2010,Patrick Fugit
109803,Petits suicides entre amis,2010,Shannyn Sossamon
109803,Petits suicides entre amis,2010,Shea Whigham
140498,Un Poison Violent,2010,Clara Augarde
140498,Un Poison Violent,2010,Lio
140498,Un Poison Violent,2010,Michel Galabru
111443,Confession d'un cannibale,2010,Markus Lucas
111443,Confession d'un cannibale,2010,Keri Russell
111443,Confession d'un cannibale,2010,Thomas Kretschmann
173038,Le Café du pont,2010,Bernard Campan
173038,Le Café du pont,2010,Cécile Rebboah
173038,Le Café du pont,2010,Thomas Durastel
135669,Grace,2010,Jordan Ladd
135669,Grace,2010,Gabrielle Rose
135669,Grace,2010,Samantha Ferris
135641,Donkey Punch (Coups mortels),2010,Robert Boulter
135641,Donkey Punch (Coups mortels),2010,Sian Breckin
135641,Donkey Punch (Coups mortels),2010,Tom Burke
183338,CinéMadness,2010,une ligne éditoriale bien précise
183338,CinéMadness,2010,"""""CinéMadness"""" a pour vocation d’offrir une exposition en salle de ses films"
183338,CinéMadness,2010,sélectionnés pour leur qualité
183338,CinéMadness,2010,en s’appuyant sur une démarche de soutien communautaire.
143563,Womb,2010,Eva Green
143563,Womb,2010,Matt Smith (XI)
143563,Womb,2010,Hannah Murray
51407,L'Apprenti Sorcier,2010,Nicolas Cage
51407,L'Apprenti Sorcier,2010,Jay Baruchel
51407,L'Apprenti Sorcier,2010,Teresa Palmer
138529,Le Voyage extraordinaire de Samy,2010,Dany Boon
138529,Le Voyage extraordinaire de Samy,2010,William Brent (II)
138529,Le Voyage extraordinaire de Samy,2010,Elie Semoun
140586,The Killer Inside Me,2010,Casey Affleck
140586,The Killer Inside Me,2010,Jessica Alba
140586,The Killer Inside Me,2010,Kate Hudson
139966,Donne-moi ta main,2010,Amy Adams
139966,Donne-moi ta main,2010,Matthew Goode
139966,Donne-moi ta main,2010,Adam Scott
142643,L'Arbre,2010,Charlotte Gainsbourg
142643,L'Arbre,2010,Morgan Davies
142643,L'Arbre,2010,Marton Csokas
110586,Djinns,2010,Grégoire Leprince-Ringuet
110586,Djinns,2010,Thierry Frémont
110586,Djinns,2010,Aurélien Wiik
140437,Chatroom,2010,Aaron Taylor-Johnson
140437,Chatroom,2010,Imogen Poots
140437,Chatroom,2010,Matthew Beard
173829,Ce que je veux de plus,2010,Alba Rohrwacher
173829,Ce que je veux de plus,2010,Pierfrancesco Favino
173829,Ce que je veux de plus,2010,Giuseppe Battiston
44160,Orly,2010,Josse De Pauw
44160,Orly,2010,Maren Eggert
44160,Orly,2010,Bruno Todeschini
110279,Caótica Ana,2010,Manuela Vellés
110279,Caótica Ana,2010,Charlotte Rampling
110279,Caótica Ana,2010,Bebe Rebolledo
140603,Karaté Kid,2010,Jaden Smith
140603,Karaté Kid,2010,Jackie Chan
140603,Karaté Kid,2010,Taraji P. Henson
140458,Expendables : unité spéciale,2010,Sylvester Stallone
140458,Expendables : unité spéciale,2010,Jason Statham
140458,Expendables : unité spéciale,2010,Jet Li
173391,D'amour et d'eau fraîche,2010,Pio Marmaï
173391,D'amour et d'eau fraîche,2010,Anaïs Demoustier
173391,D'amour et d'eau fraîche,2010,Laurent Poitrenaux
144405,Marmaduke,2010,Lee Pace
144405,Marmaduke,2010,Owen Wilson
144405,Marmaduke,2010,Emma Stone
134514,Sexy Dance 3 The Battle,2010,Rick Malambri
134514,Sexy Dance 3 The Battle,2010,Adam Sevani
134514,Sexy Dance 3 The Battle,2010,Sharni Vinson
144624,Crime d'amour,2010,Ludivine Sagnier
144624,Crime d'amour,2010,Kristin Scott Thomas
144624,Crime d'amour,2010,Patrick Mille
132386,Tell-Tale,2010,Josh Lucas
132386,Tell-Tale,2010,Lena Headey
132386,Tell-Tale,2010,Brian Cox
180608,Cleveland contre Wall Street,2010,Barbara Anderson
180608,Cleveland contre Wall Street,2010,Keith Taylor
180608,Cleveland contre Wall Street,2010,Michael Osinski
147001,Joseph et la fille,2010,Jacques Dutronc
147001,Joseph et la fille,2010,Hafsia Herzi
147001,Joseph et la fille,2010,Aurélien Recoing
127480,"Cargo, les hommes perdus",2010,Aurélien Recoing
127480,"Cargo, les hommes perdus",2010,Sukanya Kongkawong
127480,"Cargo, les hommes perdus",2010,David La Haye
173056,Le Bruit des glaçons,2010,Jean Dujardin
173056,Le Bruit des glaçons,2010,Albert Dupontel
173056,Le Bruit des glaçons,2010,Anne Alvaro
137221,Ondine,2010,Colin Farrell
137221,Ondine,2010,Tony Curran
137221,Ondine,2010,Stephen Rea
145150,Poetry,2010,Jung-hee Yoon
145150,Poetry,2010,Kim Hira
145150,Poetry,2010,Ahn Naesang
130203,Salt,2010,Angelina Jolie
130203,Salt,2010,Liev Schreiber
130203,Salt,2010,Chiwetel Ejiofor
123257,Une famille très moderne,2010,Jennifer Aniston
123257,Une famille très moderne,2010,Jason Bateman
123257,Une famille très moderne,2010,Jeff Goldblum
145490,600 kilos d'or pur,2010,Clovis Cornillac
145490,600 kilos d'or pur,2010,Audrey Dana
145490,600 kilos d'or pur,2010,Patrick Chesnais
179505,La Rivière Tumen,2010,Jian Cui
179505,La Rivière Tumen,2010,Jinglin Li
133975,Gentlemen Broncos,2010,Michael Angarano
133975,Gentlemen Broncos,2010,Jemaine Clement
133975,Gentlemen Broncos,2010,Jennifer Coolidge
145915,Lost Persons Area,2010,Lisbeth Gruwez
145915,Lost Persons Area,2010,Sam Louwyck
145915,Lost Persons Area,2010,Kimke Desart
14053,Derborence,2010,Jacques Penot
14053,Derborence,2010,Bruno Cremer
14053,Derborence,2010,Isabel Otéro
109173,Piranha 3D,2010,Ving Rhames
109173,Piranha 3D,2010,Elisabeth Shue
109173,Piranha 3D,2010,Christopher Lloyd
180417,Oncle Boonmee (celui qui se souvient de ses vies antérieures),2010,Thanapat Saisaymar
180417,Oncle Boonmee (celui qui se souvient de ses vies antérieures),2010,Jenjira Pongpas
180417,Oncle Boonmee (celui qui se souvient de ses vies antérieures),2010,Sakda Kaewbuadee
109083,Krach,2010,Gilles Lellouche
109083,Krach,2010,Vahina Giocante
109083,Krach,2010,Charles Berling
135821,American Trip,2010,Jonah Hill
135821,American Trip,2010,Russell Brand
135821,American Trip,2010,Sean Combs
130528,Be Bad !,2010,Michael Cera
130528,Be Bad !,2010,Portia Doubleday
130528,Be Bad !,2010,Jean Smart
177812,Submarino,2010,Jakob Cedergren
177812,Submarino,2010,Peter Plaugborg
177812,Submarino,2010,Sebastian Bull Sarning
129519,Rudo et Cursi,2010,Gael García Bernal
129519,Rudo et Cursi,2010,Diego Luna
129519,Rudo et Cursi,2010,Guillermo Francella
179052,Terre d'usage,2010,Pierre Juquin
183281,Vampires,2010,Carlo Ferrante
183281,Vampires,2010,Vera Van Dooren
183281,Vampires,2010,Pierre Lognay
56826,Des hommes et des dieux,2010,Lambert Wilson
56826,Des hommes et des dieux,2010,Michael Lonsdale
56826,Des hommes et des dieux,2010,Olivier Rabourdin
103306,Copains pour toujours,2010,Adam Sandler
103306,Copains pour toujours,2010,Kevin James
103306,Copains pour toujours,2010,Chris Rock
145533,Twelve,2010,Chace Crawford
145533,Twelve,2010,50 Cent
145533,Twelve,2010,Rory Culkin
180606,Benda Bilili!,2010,Roger Landu
180606,Benda Bilili!,2010,Coco Ngambali
180606,Benda Bilili!,2010,Djunana Tanga-Suele
173383,Une Chinoise,2010,Lu Huang
173383,Une Chinoise,2010,Geoffrey Hutchings
173383,Une Chinoise,2010,Wei Yi Bo
146403,Le Dernier été de la Boyita,2010,Guadalupe Alonso
146403,Le Dernier été de la Boyita,2010,Nicolas Treise
146403,Le Dernier été de la Boyita,2010,Mirella Pascual
144451,Cahier intime,2010,Roisin Grieco
144451,Cahier intime,2010,Amine Slimane
144451,Cahier intime,2010,Antonio Sommella
1000000039,Boss Engira Baskaran,2010,Arya
1000000039,Boss Engira Baskaran,2010,Nayanthara
1000000039,Boss Engira Baskaran,2010,Santhanam
234130,Paris Connections,2010,Nicole Steinwedell
234130,Paris Connections,2010,Anthony Delon
234130,Paris Connections,2010,Trudie Styler
82376,The Town,2010,Ben Affleck
82376,The Town,2010,Rebecca Hall
82376,The Town,2010,Jon Hamm
174416,Happy Few,2010,Marina Foïs
174416,Happy Few,2010,Nicolas Duvauchelle
174416,Happy Few,2010,Roschdy Zem
180360,The Housemaid,2010,Do-Yeon Jeon
180360,The Housemaid,2010,Jung-jae Lee
180360,The Housemaid,2010,Yuh-Jung Youn
144631,Notre jour viendra,2010,Vincent Cassel
144631,Notre jour viendra,2010,Olivier Barthelemy
144631,Notre jour viendra,2010,Justine Lerooy
141329,Les Runaways,2010,Kristen Stewart
141329,Les Runaways,2010,Dakota Fanning
141329,Les Runaways,2010,Michael Shannon
130876,Ces amours-là,2010,Audrey Dana
130876,Ces amours-là,2010,Laurent Couson
130876,Ces amours-là,2010,Raphaël Haroche
179426,Le Dernier exorcisme,2010,Ashley Bell
179426,Le Dernier exorcisme,2010,Patrick Fabian
179426,Le Dernier exorcisme,2010,Iris Bahr
183436,"The Cat, the Reverend and the Slave",2010,Patrick Teal
183436,"The Cat, the Reverend and the Slave",2010,Benjamin L. Faust
183436,"The Cat, the Reverend and the Slave",2010,Jennifer R. Faust
143928,Miral,2010,Freida Pinto
143928,Miral,2010,Hiam Abbass
143928,Miral,2010,Willem Dafoe
178151,Cyrus,2010,John C. Reilly
178151,Cyrus,2010,Jonah Hill
178151,Cyrus,2010,Marisa Tomei
138424,Soldat de papier,2010,Merab Ninidze
138424,Soldat de papier,2010,Chulpan Khamatova
138424,Soldat de papier,2010,Anastasya Shevelyova
140647,Chouga,2010,Alnur Turgambayeva
140647,Chouga,2010,Aidos Sagatov
140647,Chouga,2010,Ainur Sapargali
185276,L'Echo obscur,2010,Imon
185276,L'Echo obscur,2010,Kushum Shikdar
185276,L'Echo obscur,2010,Haidar Ali Khan
121807,"Mange, prie, aime",2010,Julia Roberts
121807,"Mange, prie, aime",2010,Richard Jenkins
121807,"Mange, prie, aime",2010,Javier Bardem
136108,Hors-la-loi,2010,Jamel Debbouze
136108,Hors-la-loi,2010,Roschdy Zem
136108,Hors-la-loi,2010,Sami Bouajila
137903,Resident Evil : Afterlife 3D,2010,Milla Jovovich
137903,Resident Evil : Afterlife 3D,2010,Ali Larter
137903,Resident Evil : Afterlife 3D,2010,Shawn Roberts
135915,Amore,2010,Tilda Swinton
135915,Amore,2010,Alba Rohrwacher
135915,Amore,2010,Pippo Delbono
177054,Simon Werner a disparu…,2010,Ana Girardot
177054,Simon Werner a disparu…,2010,Jules Pelissier
177054,Simon Werner a disparu…,2010,Esteban Carvajal Alegria
174394,Pauline et François,2010,Laura Smet
174394,Pauline et François,2010,Yannick Renier
174394,Pauline et François,2010,Léa Drucker
178067,L’Amour fou,2010,Yves Saint Laurent
178067,L’Amour fou,2010,Pierre Bergé
178067,L’Amour fou,2010,Catherine Deneuve
183297,Homme au bain,2010,François Sagat
183297,Homme au bain,2010,Chiara Mastroianni
183297,Homme au bain,2010,Omar Ben Sellem
184344,Le plus beau métier du monde,2010,Mathilda May
184344,Le plus beau métier du monde,2010,Agnès Soral
184344,Le plus beau métier du monde,2010,Véronique Boulanger
172128,Double Take,2010,Ron Burrage
172128,Double Take,2010,Mark Perry (II)
172128,Double Take,2010,Delfine Bafort
135250,Milk,2010,Melih Selçuk
135250,Milk,2010,Başak Köklükaya
135250,Milk,2010,Rıza Akın
135249,Miel,2010,Bora Altaş
135249,Miel,2010,Erdal Beşikçioğlu
135249,Miel,2010,Tülin Özen
180404,Chantrapas,2010,David Tarielashvili
180404,Chantrapas,2010,Tamuna Karumidze
180404,Chantrapas,2010,Fanny Gonin
192450,L'homme sans nom,2010,Frédéric Diefenthal
192450,L'homme sans nom,2010,Blanche Gardin
192450,L'homme sans nom,2010,Marie Payen
179786,Les Amours Imaginaires,2010,Monia Chokri
179786,Les Amours Imaginaires,2010,Niels Schneider
179786,Les Amours Imaginaires,2010,Xavier Dolan
128600,Wall Street : l'argent ne dort jamais,2010,Michael Douglas
128600,Wall Street : l'argent ne dort jamais,2010,Shia LaBeouf
128600,Wall Street : l'argent ne dort jamais,2010,Josh Brolin
141753,La Meute,2010,Yolande Moreau
141753,La Meute,2010,Emilie Dequenne
141753,La Meute,2010,Benjamin Biolay
145107,Trop loin pour toi,2010,Drew Barrymore
145107,Trop loin pour toi,2010,Justin Long
145107,Trop loin pour toi,2010,Charlie Day
138093,"AO, le dernier Néandertal",2010,Simon Paul Sutton
138093,"AO, le dernier Néandertal",2010,Vesela Kazakova
138093,"AO, le dernier Néandertal",2010,Helmi Dridi
173034,Sans queue ni tête,2010,Isabelle Huppert
173034,Sans queue ni tête,2010,Bouli Lanners
173034,Sans queue ni tête,2010,Sabila Moussadek
146587,Land of Scarecrows,2010,Sun-Young Kim
146587,Land of Scarecrows,2010,Phuong Thi Bich
146587,Land of Scarecrows,2010,Adelyn Bacon
180361,Un Homme qui crie,2010,Youssouf Djaoro
180361,Un Homme qui crie,2010,Diouc Koma
180361,Un Homme qui crie,2010,Emil Abossolo M'Bo
183165,"Moi, la finance et le développement durable",2010,Emmanuel Delaville
183165,"Moi, la finance et le développement durable",2010,Michel Laviale
183165,"Moi, la finance et le développement durable",2010,Anne-Catherine Husson-Traoré
172856,La Yuma,2010,Alma Blanco
172856,La Yuma,2010,Gabriel Benavides
172856,La Yuma,2010,Rigoberto Mayorga
43428,La Ville abandonnée,2010,Gregory Peck
43428,La Ville abandonnée,2010,Anne Baxter
43428,La Ville abandonnée,2010,Richard Widmark
1406,Arrêt d'autobus,2010,Marilyn Monroe
1406,Arrêt d'autobus,2010,Don Murray
1406,Arrêt d'autobus,2010,Arthur O'Connell
43156,Troublez-moi ce soir,2010,Richard Widmark
43156,Troublez-moi ce soir,2010,Marilyn Monroe
43156,Troublez-moi ce soir,2010,Anne Bancroft
86795,Zorba le Grec,2010,Anthony Quinn
86795,Zorba le Grec,2010,Alan Bates
86795,Zorba le Grec,2010,Irène Papas
141509,La Machine à démonter le temps,2010,John Cusack
141509,La Machine à démonter le temps,2010,Clark Duke
141509,La Machine à démonter le temps,2010,Craig Robinson
140623,"Moi, moche et méchant",2010,Gad Elmaleh
140623,"Moi, moche et méchant",2010,Steve Carell
140623,"Moi, moche et méchant",2010,Jason Segel
173662,Kaboom,2010,Thomas Dekker
173662,Kaboom,2010,Juno Temple
173662,Kaboom,2010,Roxane Mesquida
148444,Captifs,2010,Zoé Félix
148444,Captifs,2010,Eric Savin
148444,Captifs,2010,Arié Elmaleh
141529,Laisse-moi entrer,2010,Kodi Smit-McPhee
141529,Laisse-moi entrer,2010,Chloë Grace Moretz
141529,Laisse-moi entrer,2010,Richard Jenkins
141261,Rouge comme le ciel,2010,Luca Capriotti
141261,Rouge comme le ciel,2010,Francesco Campobasso
141261,Rouge comme le ciel,2010,Marco Cocci
143664,Vous allez rencontrer un bel et sombre inconnu,2010,Naomi Watts
143664,Vous allez rencontrer un bel et sombre inconnu,2010,Antonio Banderas
143664,Vous allez rencontrer un bel et sombre inconnu,2010,Josh Brolin
145486,"Donnant, Donnant",2010,Daniel Auteuil
145486,"Donnant, Donnant",2010,Sabine Azéma
145486,"Donnant, Donnant",2010,Medeea Marinescu
115742,Le Monde sur le fil,2010,Klaus Löwitsch
115742,Le Monde sur le fil,2010,Barbara Valentin
115742,Le Monde sur le fil,2010,Adrian Hoven
180637,Petit tailleur,2010,Arthur Igual
180637,Petit tailleur,2010,Léa Seydoux
180637,Petit tailleur,2010,Albert Grand
148352,"Tout va bien, The Kids Are All Right",2010,Annette Bening
148352,"Tout va bien, The Kids Are All Right",2010,Julianne Moore
148352,"Tout va bien, The Kids Are All Right",2010,Mark Ruffalo
180622,Entre nos mains,2010,une véritable éthique quant à sa façon d’aborder le réel
180622,Entre nos mains,2010,la réalisatrice ne prend jamais partie
180622,Entre nos mains,2010,mais filme le quotidien de ces femmes
180622,Entre nos mains,2010,leurs hésitations
180622,Entre nos mains,2010,mais aussi leurs espoirs. Un sujet souvent mis en image
180622,Entre nos mains,2010,mais abordé ici sans aucun fatalisme.
177094,Waking Sleeping Beauty,2010,Tim Burton
177094,Waking Sleeping Beauty,2010,John Lasseter
177094,Waking Sleeping Beauty,2010,Don Bluth
147912,The Social Network,2010,Jesse Eisenberg
147912,The Social Network,2010,Justin Timberlake
147912,The Social Network,2010,Andrew Garfield
171087,Elle s'appelait Sarah,2010,Kristin Scott Thomas
171087,Elle s'appelait Sarah,2010,Mélusine Mayance
171087,Elle s'appelait Sarah,2010,Niels Arestrup
137570,La Vie au ranch,2010,Sarah-Jane Sauvegrain
137570,La Vie au ranch,2010,Eulalie Juster
137570,La Vie au ranch,2010,Mahault Mollaret
125318,Arthur 3 La Guerre des Deux Mondes,2010,Freddie Highmore
125318,Arthur 3 La Guerre des Deux Mondes,2010,Mylène Farmer
125318,Arthur 3 La Guerre des Deux Mondes,2010,Selena Gomez
175734,La Femme aux 5 éléphants,2010,Svetlana Geier
183313,Au fond des bois,2010,Isild Le Besco
183313,Au fond des bois,2010,Nahuel Perez Biscayart
183313,Au fond des bois,2010,Jérôme Kircher
171988,Jean-Michel Basquiat : The Radiant Child,2010,Jean-Michel Basquiat
171988,Jean-Michel Basquiat : The Radiant Child,2010,Julian Schnabel
171988,Jean-Michel Basquiat : The Radiant Child,2010,Larry Gagosian
173850,Mourir ? Plutôt crever !,2010,Siné
173850,Mourir ? Plutôt crever !,2010,Isabelle Alonso
173850,Mourir ? Plutôt crever !,2010,Guy Bedos
143969,Hubble,2010,Leonardo DiCaprio
143969,Hubble,2010,Scott D. Altman
143969,Hubble,2010,Andrew J. Feustel
178251,Illégal,2010,Anne Coesens
178251,Illégal,2010,Esse Lawson
178251,Illégal,2010,Alexandre Golntcharov
146632,Les Petits mouchoirs,2010,François Cluzet
146632,Les Petits mouchoirs,2010,Marion Cotillard
146632,Les Petits mouchoirs,2010,Benoît Magimel
140139,Biutiful,2010,Javier Bardem
140139,Biutiful,2010,Maricel Álvarez
140139,Biutiful,2010,Eduard Fernández
179169,Mystères de Lisbonne,2010,Adriano Luz
179169,Mystères de Lisbonne,2010,Maria João Bastos
179169,Mystères de Lisbonne,2010,Ricardo Pereira
177718,Bassidji,2010,Nader Malek-Kandi
177718,Bassidji,2010,Mohammad Pourkarim
177503,Paranormal Activity 2,2010,Katie Featherston
177503,Paranormal Activity 2,2010,Brian Boland
177503,Paranormal Activity 2,2010,Molly Ephraim
135391,Alpha & Omega - 3D,2010,Justin Long
135391,Alpha & Omega - 3D,2010,Hayden Panettiere
135391,Alpha & Omega - 3D,2010,Christina Ricci
181703,"Picture Me, le journal vérité d'un top model",2010,Sara Ziff
181703,"Picture Me, le journal vérité d'un top model",2010,Caitriona Balfe
181703,"Picture Me, le journal vérité d'un top model",2010,Anne Bergstedt Jordanova
181910,Allez raconte !,2010,Eric Métayer
181910,Allez raconte !,2010,Elie Semoun
181910,Allez raconte !,2010,Fred Testot
179380,Divorce à la finlandaise,2010,Elina Knihtilä
179380,Divorce à la finlandaise,2010,Hannu-Pekka Björkman
179380,Divorce à la finlandaise,2010,Anna Easteden
186016,Cehennem 3D,2010,Ogün Kaptanoğlu
186016,Cehennem 3D,2010,Serhan Süsler
186016,Cehennem 3D,2010,Tuba Melis Türk
187965,Les Garçons du Lido,2010,Andy Griffith (II)
187965,Les Garçons du Lido,2010,Pierre Rambert
187965,Les Garçons du Lido,2010,Anki Albertsson
146714,The American,2010,George Clooney
146714,The American,2010,Thekla Reuten
146714,The American,2010,Bruce Altman
144195,Very Bad Cops,2010,Mark Wahlberg
144195,Very Bad Cops,2010,Will Ferrell
144195,Very Bad Cops,2010,Samuel L. Jackson
135561,Le Royaume de Ga'Hoole - la légende des gardiens,2010,Jim Sturgess
135561,Le Royaume de Ga'Hoole - la légende des gardiens,2010,Emily Barclay Ford
135561,Le Royaume de Ga'Hoole - la légende des gardiens,2010,Abbie Cornish
178509,Il reste du jambon ?,2010,Ramzy Bedia
178509,Il reste du jambon ?,2010,Anne Marivin
178509,Il reste du jambon ?,2010,Marie-France Pisier
173828,Nostalgie de la lumière,2010,Patricio Guzmán
173828,Nostalgie de la lumière,2010,Gaspar Galaz
173828,Nostalgie de la lumière,2010,Lautaro Núñez
137366,Vénus noire,2010,Yahima Torres
137366,Vénus noire,2010,André Jacobs
137366,Vénus noire,2010,Olivier Gourmet
134533,Le Journal d'un dégonflé,2010,Zachary Gordon
134533,Le Journal d'un dégonflé,2010,Steve Zahn
134533,Le Journal d'un dégonflé,2010,Rachael Harris
177384,Fin de concession,2010,Hervé Bourges
177384,Fin de concession,2010,Jean-Marie Cavada
177384,Fin de concession,2010,Jacques Chancel
184837,Capelito,2010,Amanda Delgado
184837,Capelito,2010,David Ortega
184837,Capelito,2010,Adriana Bertrán
172068,Blind Test,2010,Manuel Blanc
172068,Blind Test,2010,Johan Libéreau
172068,Blind Test,2010,Sarah Biasini
177698,Je ne peux pas vivre sans toi,2010,Yo Hsuan Chao
177698,Je ne peux pas vivre sans toi,2010,Chen Wen-pin
177698,Je ne peux pas vivre sans toi,2010,Chih-Ju Lin
110707,Les Nuits de Sister Welsh,2010,Anne Brochet
110707,Les Nuits de Sister Welsh,2010,Louise Blachère
110707,Les Nuits de Sister Welsh,2010,Laurent Delbecque
147940,Buried,2010,Ryan Reynolds
147940,Buried,2010,Robert Paterson
147940,Buried,2010,José Luis García Pérez
172762,L'Homme qui voulait vivre sa vie,2010,Romain Duris
172762,L'Homme qui voulait vivre sa vie,2010,Marina Foïs
172762,L'Homme qui voulait vivre sa vie,2010,Catherine Deneuve
136359,La Princesse de Montpensier,2010,Mélanie Thierry
136359,La Princesse de Montpensier,2010,Lambert Wilson
136359,La Princesse de Montpensier,2010,Grégoire Leprince-Ringuet
144111,Fair Game,2010,Naomi Watts
144111,Fair Game,2010,Sean Penn
144111,Fair Game,2010,Bruce McGill
144472,Kill Me Please,2010,Aurélien Recoing
144472,Kill Me Please,2010,Virginie Efira
144472,Kill Me Please,2010,Benoît Poelvoorde
106081,En présence d'un clown,2010,Börje Ahlstedt
106081,En présence d'un clown,2010,Marie Richardson
106081,En présence d'un clown,2010,Erland Josephson
171877,Jackass 3D,2010,Johnny Knoxville
171877,Jackass 3D,2010,Bam Margera
171877,Jackass 3D,2010,Ryan Dunn
180413,Des filles en noir,2010,Léa Tissier
180413,Des filles en noir,2010,Elise Lhomeau
180413,Des filles en noir,2010,Elise Caron
48063,Le Dernier voyage de Tanya,2010,Igor Sergeyev
48063,Le Dernier voyage de Tanya,2010,Yuriy Tsurilo
48063,Le Dernier voyage de Tanya,2010,Yuliya Aug
180436,Draquila - L'Italie qui tremble,2010,Sabina Guzzanti
180436,Draquila - L'Italie qui tremble,2010,Silvio Berlusconi
169922,Date limite,2010,Robert Downey Jr.
169922,Date limite,2010,Zach Galifianakis
169922,Date limite,2010,Michelle Monaghan
179625,Rubber,2010,Stephen Spinella
179625,Rubber,2010,Roxane Mesquida
179625,Rubber,2010,Jack Plotnick
172873,Potiche,2010,Catherine Deneuve
172873,Potiche,2010,Gérard Depardieu
172873,Potiche,2010,Fabrice Luchini
129345,Unstoppable,2010,Denzel Washington
129345,Unstoppable,2010,Chris Pine
129345,Unstoppable,2010,Rosario Dawson
53738,The Dinner,2010,Steve Carell
53738,The Dinner,2010,Paul Rudd
53738,The Dinner,2010,Stephanie Szostak
173826,Belle Épine,2010,Léa Seydoux
173826,Belle Épine,2010,Anaïs Demoustier
173826,Belle Épine,2010,Agathe Schlencker
145329,Le Secret de Charlie,2010,Zac Efron
145329,Le Secret de Charlie,2010,Amanda Crew
145329,Le Secret de Charlie,2010,Charlie Tahan
170148,Saw 3D,2010,Cary Elwes
170148,Saw 3D,2010,Tobin Bell
170148,Saw 3D,2010,Costas Mandylor
176782,Le Braqueur - la dernière course,2010,Andreas Lust
176782,Le Braqueur - la dernière course,2010,Franziska Weisz
176782,Le Braqueur - la dernière course,2010,Florian Wotruba
141576,Welcome to the Rileys,2010,Kristen Stewart
141576,Welcome to the Rileys,2010,James Gandolfini
141576,Welcome to the Rileys,2010,Jack Moore (II)
139369,Réfractaire,2010,Grégoire Leprince-Ringuet
139369,Réfractaire,2010,Arthur Dupont
139369,Réfractaire,2010,Guillaume Gouix
184372,"Severn, la voix de nos enfants",2010,Jean-Paul Jaud
184372,"Severn, la voix de nos enfants",2010,Severn Cullis-Suzuki
184372,"Severn, la voix de nos enfants",2010,Takao Furuno
186513,"Wow, mon pote",2010,Ali Atay
186513,"Wow, mon pote",2010,Mete Horozoğlu
186513,"Wow, mon pote",2010,Fırat Tanış
3771,Le Carrosse d'or,2010,Anna Magnani
3771,Le Carrosse d'or,2010,Odoardo Spadaro
3771,Le Carrosse d'or,2010,Nada Fiorelli
146229,Red,2010,Bruce Willis
146229,Red,2010,Morgan Freeman
146229,Red,2010,Helen Mirren
144456,Le Pacte du mal,2010,Eduardo Noriega
144456,Le Pacte du mal,2010,Belén Rueda
144456,Le Pacte du mal,2010,Angie Cepeda
120890,The Edge of Love,2010,Keira Knightley
120890,The Edge of Love,2010,Matthew Rhys
120890,The Edge of Love,2010,Cillian Murphy
148102,No et moi,2010,Zabou Breitman
148102,No et moi,2010,Bernard Campan
148102,No et moi,2010,Nina Rodriguez
180398,Inside Job,2010,Matt Damon
180398,Inside Job,2010,Christine Lagarde
180398,Inside Job,2010,Dominique Strauss-Kahn
135098,Mon babysitter,2010,Catherine Zeta-Jones
135098,Mon babysitter,2010,Justin Bartha
135098,Mon babysitter,2010,Andrew Cherry
185767,"Opération 118 318, sévices clients",2010,Bruno Hausler
185767,"Opération 118 318, sévices clients",2010,Booder
185767,"Opération 118 318, sévices clients",2010,Lionnel Astier
139372,La Famille Jones,2010,Demi Moore
139372,La Famille Jones,2010,David Duchovny
139372,La Famille Jones,2010,Amber Heard
134278,Le Village des ombres,2010,Christa Théret
134278,Le Village des ombres,2010,Bárbara Goenaga
134278,Le Village des ombres,2010,Ornella Boulé
140471,Mother & Child,2010,Naomi Watts
140471,Mother & Child,2010,Annette Bening
140471,Mother & Child,2010,Kerry Washington
126616,Création,2010,Paul Bettany
126616,Création,2010,Jennifer Connelly
126616,Création,2010,Jeremy Northam
3239,The Lodger: A Story of the London Fog,2010,Marie Ault
3239,The Lodger: A Story of the London Fog,2010,Arthur Chesney
