allocine_id,titre,titre_original,annee,tmdb_id,imdb_id,tmdb_titre,tmdb_titre_original,tmdb_annee,match_score,match_type
198021,Raymonda (Pathé Live),"",2012,,"","","",,,aucun
182935,Starbuck,"",2012,79108,tt1756750,Starbuck,Starbuck,2011,0.96,excellent
193506,Safe,"",2012,72387,tt1656190,Safe,Safe,2012,1,excellent
193360,La Part des Anges,The Angels' Share,2012,103747,tt1924394,La part des anges,The Angels' Share,2012,1,excellent
146734,Bel Ami,"",2012,86467,tt1440732,Bel ami,Bel Ami,2012,1,excellent
191481,Un Bonheur n'arrive jamais seul,"",2012,121936,tt1872880,Un bonheur n'arrive jamais seul,Un bonheur n'arrive jamais seul,2012,1,excellent
181059,L'Âge de glace : La dérive des continents,Ice Age: Continental Drift,2012,57800,tt1667889,L'Âge de glace 4 : La Dérive des continents,Ice Age: Continental Drift,2012,1,excellent
24252,La Clinique de l'amour !,"",2012,98877,tt1966505,La Clinique de l'amour!,La Clinique de l'amour!,2012,1,excellent
192047,Quand Souffle le vent,When the Wind Blows,2012,10857,tt0090315,Quand souffle le vent,When the Wind Blows,1986,0.8,incertain
195438,Sibérie,"",2012,155728,tt2004350,Sibérie,Sibérie,2012,1,excellent
197306,One O One,"",2012,177094,tt2006201,One O One,One O One,2011,0.96,excellent
187693,Off World,"",2012,109746,tt1543597,Off World,Off World,2009,0.8,incertain
128188,The Amazing Spider-Man,"",2012,1930,tt0948470,The Amazing Spider-Man,The Amazing Spider-Man,2012,1,excellent
190097,Inside,La cara oculta,2012,168901,tt1977822,Inside,Inside,2012,1,excellent
195032,Holy Motors,"",2012,103328,tt2076220,Holy Motors,Holy Motors,2012,1,excellent
192634,To Rome with Love,"",2012,81836,tt1859650,To Rome with Love,To Rome with Love,2012,1,excellent
206715,Paradis Perdu,"",2012,141687,tt1863352,Paradis Perdu,Paradis Perdu,2012,1,excellent
196080,L'été de Giacomo,L'Estate di Giacomo,2012,132951,tt2075234,L'Été de Giacomo,L'estate di Giacomo,2011,0.96,excellent
190068,Summertime,The Dynamiter,2012,142931,tt2310958,Summertime,Summertime,2012,1,excellent
185871,Playoff,"",2012,132546,tt1632722,Playoff,Playoff,2011,0.96,excellent
200591,The Dirty Picture,"",2012,81273,tt1954206,The Dirty Picture,The Dirty Picture,2011,0.96,excellent
184826,La Traviata (UGC Viva l'Opéra),"",2012,,"","","",,,aucun
172392,Piégée,Haywire,2012,70435,tt1506999,Piégée,Haywire,2011,0.96,excellent
196448,Les Kaïra,"",2012,123229,tt2282849,Les Kaïra,Les Kaïra,2012,1,excellent
1018,Une femme sous influence,A Woman Under the Influence,2012,29845,tt0072417,Une femme sous influence,A Woman Under the Influence,1974,0.8,incertain
141538,Rock Forever,Rock of Ages,2012,80585,tt1336608,Rock Forever,Rock of Ages,2012,1,excellent
242,Meurtre d'un bookmaker chinois,The Killing of a Chinese Bookie,2012,32040,tt0074749,Meurtre d'un bookmaker chinois,The Killing of a Chinese Bookie,1976,0.8,incertain
205972,Je me suis fait tout petit,"",2012,147798,tt1992163,Je me suis fait tout petit,Je me suis fait tout petit,2012,1,excellent
194920,Mains armées,"",2012,142096,tt2180465,Mains armées,Mains armées,2012,1,excellent
203597,Chroniques de Tchernobyl,Chernobyl Diaries,2012,93856,tt1991245,Chroniques de Tchernobyl,Chernobyl Diaries,2012,1,excellent
7356,Opening Night,"",2012,495560,"",A Snow White Christmas: Opening Night,A Snow White Christmas: Opening Night,2012,0.557,faible
193031,The Island,"",2012,659797,tt2372824,The Island Keeper,The Island Keeper,2012,0.89,bon
199980,Ma bonne étoile,"",2012,123018,tt2214852,Ma bonne étoile,Ma bonne étoile,2012,1,excellent
196093,Kill List,"",2012,74725,tt1788391,Kill List,Kill List,2011,0.96,excellent
478,Faces,"",2012,70577,tt1536410,Faces,Faces in the Crowd,2011,0.96,excellent
774,Shadows,"",2012,104880,tt1543807,Shadows of Liberty,Shadows of Liberty,2012,0.837,incertain
60053,Les Enfants de Belle Ville,Shahr - Eziba,2012,89065,tt0424434,Les Enfants de Belle Ville,شهر زیبا,2004,0.8,incertain
142087,La Femme qui aimait les hommes,The Slut,2012,110956,tt1546421,La femme qui aimait les hommes,הנותנת,2011,0.96,excellent
206701,La Nuit d'en face,La Noche de enfrente,2012,111667,tt1876360,La Nuit d'en face,La noche de enfrente,2012,1,excellent
37908,"Stella, femme libre",Stella,2012,415907,tt2421316,Stella Buio,Stella Buio,2012,0.879,bon
32413,"Manpower, L'Entraineuse fatale",Manpower,2012,,"","","",,,aucun
186111,Laurence Anyways,"",2012,110160,tt1650048,Laurence Anyways,Laurence Anyways,2012,1,excellent
170530,Le Lorax,Dr. Seuss' The Lorax,2012,73723,tt1482459,Le Lorax,The Lorax,2012,1,excellent
125591,After.Life,"",2012,36419,tt0838247,After.Life,After.Life,2009,0.8,incertain
201423,A.C.A.B.: All Cops Are Bastards,"",2012,85739,tt1893195,A.C.A.B. - All Cops Are Bastards,A.C.A.B. - All Cops Are Bastards,2012,1,excellent
192566,Bowling,"",2012,123241,tt2271777,Bowling,Bowling,2012,1,excellent
183477,Effraction,Trespass,2012,609707,tt3009588,Trespass,Trespass,2012,1,excellent
192355,Paris Manhattan,"",2012,123235,tt1885331,Paris-Manhattan,Paris-Manhattan,2012,1,excellent
191032,La Vie sans principe,Dyut meng gam,2012,90147,tt1371585,La vie sans principe,奪命金,2011,0.96,excellent
112135,Phir Hera Pheri,"",2012,,"","","",,,aucun
124316,Apna Sapna Money Money,"",2012,,"","","",,,aucun
191016,The Exchange,Hahithalfut,2012,99393,tt1441368,The Exchange,ההתחלפות,2011,0.96,excellent
196309,Historias,Historias que Só Existem Quando Lembradas,2012,102860,tt2043879,Historias: Les histoires n'existent que lorsque l'on s'en souvient,Histórias Que Só Existem Quando Lembradas,2012,1,excellent
207598,Dracula (Côté Diffusion),"",2012,,"","","",,,aucun
132874,The Dark Knight Rises,"",2012,49026,tt1345836,The Dark Knight Rises,The Dark Knight Rises,2012,1,excellent
136216,Jane Eyre,"",2012,38684,tt1229822,Jane Eyre,Jane Eyre,2011,0.96,excellent
140421,Les Trois Corniauds,The Three Stooges,2012,76489,tt0383010,Les Trois Corniauds,The Three Stooges,2012,1,excellent
182993,360,"",2012,89455,tt1680045,360,360,2012,1,excellent
193040,Guilty of romance,Koi no Tsumi,2012,,"","","",,,aucun
144242,Cendrillon au Far West,"",2012,123506,tt1435990,Cendrillon au Far West,Cendrillon au Far West,2012,1,excellent
198861,A Little Closer,"",2012,,"","","",,,aucun
206665,Gangs of Wasseypur - Part 1,"",2012,117691,tt1954470,Gangs of Wasseypur : 1ère partie,गैंग्स ऑफ़ वास्सेपुर पार्ट - १,2012,0.924,bon
172203,Insolation,Insolação,2012,81076,tt1500720,Insolation,Insolação,2010,0.9,bon
208800,La Réverbération,La Banda que buscó el sonido debajo,2012,222569,tt2244955,La Réverbération,La banda que buscó el sonido debajo,2012,1,excellent
130423,Adrienn Pàl,Pál Adrienn,2012,163942,tt0146592,Adrienn Pàl,Pál Adrienn,2011,0.96,excellent
143561,Téléphone Arabe,Ish lelo selolari,2012,230140,tt1728240,Téléphone Arabe,Ish lelo selolari,2012,1,excellent
146672,Lucanamarca,"",2012,,"","","",,,aucun
121153,Paraiso,"",2012,103686,tt1403214,Paradis : Amour,Paradies: Liebe,2012,0.877,bon
135528,Rebelle,Brave,2012,62177,tt1217209,Rebelle,Brave,2012,1,excellent
134544,5 ans de Réflexion,The Five-Year Engagement,2012,72207,tt1195478,5 ans de réflexion,The Five-Year Engagement,2012,1,excellent
134192,My Soul To Take,"",2012,43931,tt0872230,My Soul to Take,My Soul to Take,2010,0.9,bon
186783,Friends With Kids,"",2012,80038,tt1720616,Friends with Kids,Friends with Kids,2012,1,excellent
196085,The Color Wheel,"",2012,83125,tt1734548,The Color Wheel,The Color Wheel,2012,1,excellent
206578,Annalisa,Il paese delle spose infelici,2012,101249,tt2109146,Annalisa,Il paese delle spose infelici,2011,0.96,excellent
192332,Jusqu'à ce que la fin du monde nous sépare,Seeking a Friend for the End of the World,2012,88005,tt1307068,Jusqu'à ce que la fin du monde nous sépare,Seeking a Friend for the End of the World,2012,1,excellent
184552,Abraham Lincoln : Chasseur de Vampires,Abraham Lincoln: Vampire Hunter,2012,72331,tt1611224,Abraham Lincoln : Chasseur de vampires,Abraham Lincoln: Vampire Hunter,2012,1,excellent
198460,À cœur ouvert,"",2012,116377,tt2088962,À cœur ouvert,À cœur ouvert,2012,1,excellent
187274,Sexy Dance 4,Step Up Revolution,2012,85446,tt1800741,Sexy Dance 4 : Miami Heat,Step Up Revolution,2012,1,excellent
175041,Lady Vegas - Les Mémoires d'une joueuse,Lay the Favorite,2012,84305,tt1132449,Lady Vegas : Les Mémoires d'une joueuse,Lay the Favorite,2012,1,excellent
197767,Au cas où je n'aurais pas la palme d'or,"",2012,,"","","",,,aucun
207003,Les Saphirs,The Sapphires,2012,110146,tt1673697,Les Saphirs,The Sapphires,2012,1,excellent
180588,My Best Men,A Few Best Men,2012,85435,tt1640711,My Best Men,A Few Best Men,2012,1,excellent
190866,Voie rapide,"",2012,123497,tt2076384,Voie rapide,Voie rapide,2012,1,excellent
192561,Terri,"",2012,51993,tt1687281,Terri,Terri,2011,0.96,excellent
193032,Des jeunes gens modernes,Kids of Töday,2012,105779,tt1954379,Des jeunes gens mödernes,Des jeunes gens mödernes,2012,1,excellent
193339,Magic Mike,"",2012,77930,tt1915581,Magic Mike,Magic Mike,2012,1,excellent
144148,Total Recall Mémoires Programmées,Total Recall,2012,64635,tt1386703,Total Recall: Mémoires programmées,Total Recall,2012,1,excellent
194660,Sammy 2,Sammy's avonturen 2,2012,113594,tt2288005,Sammy 2,A Turtle's Tale 2: Sammy's Escape from Paradise,2012,1,excellent
8615,La Servante,Hanyo,2012,,"","","",,,aucun
10675,Cornouaille,"",2012,123221,tt2062507,Cornouaille,Cornouaille,2012,1,excellent
198358,Hold-up,Nokas,2012,62046,tt1541160,Hold-Up$,Flypaper,2011,0.96,excellent
204140,Comme un homme,"",2012,137372,tt2130125,Comme un homme,Comme un homme,2012,1,excellent
196275,Tourbillon,Girimunho,2012,92643,tt2044009,Tourbillon,Girimunho,2012,1,excellent
207706,Ek Tha Tiger,"",2012,85985,tt2016894,Ek Tha Tiger,एक था टाइगर,2012,1,excellent
207273,Ballet : Swan Lake 3D,Swan Lake,2012,284809,tt2147008,Swan Lake,Swan Lake,2012,1,excellent
186189,Expendables 2: unité spéciale,The Expendables 2,2012,76163,tt1764651,Expendables 2 : Unité spéciale,The Expendables 2,2012,1,excellent
197187,À perdre la raison,"",2012,121210,tt1660302,À perdre la raison,À perdre la raison,2012,1,excellent
194879,L'Étrange pouvoir de Norman,ParaNorman,2012,77174,tt1623288,L'Étrange Pouvoir de Norman,ParaNorman,2012,1,excellent
189850,Associés contre le crime...,"",2012,125395,tt2175565,Associés contre le crime…,Associés contre le crime…,2012,1,excellent
194854,Du Vent dans mes mollets,"",2012,128592,tt2276095,Du vent dans mes mollets,Du vent dans mes mollets,2012,1,excellent
194006,Broken,"",2012,109584,tt1441940,Broken,Broken,2012,1,excellent
195189,Au cul du loup,"",2012,111943,tt1669794,Au cul du loup,Au cul du loup,2011,0.96,excellent
28077,Whirlpool - Le Mysterieux Docteur Korvo,Whirlpool,2012,442806,tt2011155,The Whirlpool,The Whirlpool,2012,0.888,bon
196062,Tokyo Park,Tokyo Kouen,2012,202885,tt1783792,Tokyo Park,東京公園,2011,0.96,excellent
200341,Keep the Lights On,"",2012,84290,tt2011953,Keep the Lights On,Keep the Lights On,2012,1,excellent
208700,Madame Solario,"",2012,211177,tt2242032,Madame Solario,Madame Solario,2012,1,excellent
196882,Près du feu,Sentados frente al fuego,2012,102853,tt2273537,Près du feu,Sentados frente al fuego,2012,1,excellent
198091,Demain?,"",2012,171462,tt1857673,Demain?,Demain?,2011,0.96,excellent
208319,Adam et Eve (Côté diffusion),"",2012,,"","","",,,aucun
206736,"Les Enfants Loups, Ame & Yuki",Okami kodomo no ame to yuki,2012,110420,tt2140203,"Les Enfants loups, Ame & Yuki",おおかみこどもの雨と雪,2012,1,excellent
194940,"Moi, député",The Campaign,2012,77953,tt1790886,"Moi, député",The Campaign,2012,1,excellent
105473,Kyss Mig - Une histoire suédoise,Kyss mig,2012,71325,tt1859522,Kyss Mig : une histoire suédoise,Kyss mig,2011,0.96,excellent
192291,David et Madame Hansen,"",2012,129966,tt1921068,David et Madame Hansen,David et Madame Hansen,2012,1,excellent
193082,Superstar,"",2012,122083,tt1849111,Superstar,Superstar,2012,1,excellent
108637,Margaret,"",2012,44754,tt0466893,Margaret,Margaret,2011,0.96,excellent
203004,Hit and run,Hit and Run,2012,109513,tt2097307,Hit & Run,Hit & Run,2012,0.846,incertain
188841,Confession d'un enfant du siècle,Confession of a Child of the Century,2012,58559,tt1865335,Confession d'un enfant du siècle,Confession of a Child of the Century,2012,1,excellent
203082,"La Vierge, les Coptes et Moi","",2012,130099,tt2229253,"La Vierge, les Coptes et Moi","La Vierge, les Coptes et Moi",2011,0.96,excellent
194174,Dark Horse,"",2012,83384,tt1690455,Dark Horse,Dark Horse,2012,1,excellent
193750,Mobile Home,"",2012,130119,tt2112204,Mobile Home,Mobile Home,2012,1,excellent
210292,Le Monde de Krzysztof Kieślowski,"",2012,,"","","",,,aucun
173319,El Puesto,"",2012,130120,"",El Puesto,El Puesto,2012,1,excellent
211455,Mugamoodi - L'Homme masqué,Mugamoodi,2012,69536,tt2367996,முகமூடி,முகமூடி,2012,0.2,faible
211816,FatBoySlim (Chenelière Events),"",2012,,"","","",,,aucun
182063,The Secret,The Tall Man,2012,86597,tt1658837,The Secret,The Tall Man,2012,1,excellent
185536,Killer Joe,"",2012,73567,tt1726669,Killer Joe,Killer Joe,2012,1,excellent
197655,Wrong,"",2012,83186,tt1901040,Wrong,Wrong,2012,1,excellent
185050,Premium Rush,"",2012,49526,tt1547234,Premium Rush,Premium Rush,2012,1,excellent
201454,Cherchez Hortense,"",2012,130055,tt1906347,Cherchez Hortense,Cherchez Hortense,2012,1,excellent
183502,Monsieur Lazhar,"",2012,78480,tt2011971,Monsieur Lazhar,Monsieur Lazhar,2011,0.96,excellent
194253,Le Guetteur,"",2012,122192,tt1946298,Le Guetteur,Le Guetteur,2012,1,excellent
180692,Monsieur Flynn,Being Flynn,2012,78571,tt0455323,Monsieur Flynn,Being Flynn,2012,1,excellent
36590,Le Grand Chantage,Sweet Smell Of Success,2012,,"","","",,,aucun
209950,La Cause et l'Usage,"",2012,518273,tt2269028,La Cause et l'usage,La Cause et l'usage,2012,1,excellent
143611,Ce que le jour doit à la nuit,"",2012,119193,tt1934205,Ce que le jour doit à la nuit,Ce que le jour doit à la nuit,2012,1,excellent
200399,Des hommes sans loi,Lawless,2012,82633,tt1212450,Des hommes sans loi,Lawless,2012,1,excellent
189370,Camille Redouble,"",2012,135281,tt2253939,Camille redouble,Camille redouble,2012,1,excellent
139358,Voisins du troisième type,The Watch,2012,80035,tt1298649,Voisins du troisième type,The Watch,2012,1,excellent
186644,Boy,"",2012,207125,"",Boy,Boy,2012,1,excellent
178506,LOL USA,LOL,2012,80271,tt1592873,LOL USA,LOL,2012,1,excellent
203981,Ombline,"",2012,147656,tt1921048,Ombline,Ombline,2012,1,excellent
196194,Would you have sex with an Arab?,"",2012,136017,tt1995494,Would You Have Sex With an Arab?,Would You Have Sex With an Arab?,2011,0.96,excellent
179165,The We and The I,"",2012,109391,tt1618445,The We and the I,The We and the I,2012,1,excellent
192260,Kurdish Lover,"",2012,147660,tt1783316,Kurdish Lover,Kurdish Lover,2012,1,excellent
196520,La Dette,Kret,2012,930100,tt37202436,Kreten pred mano,Kreten pred mano,2012,0.8,incertain
194717,Le Jour de la grenouille,"",2012,147657,tt2261765,Le Jour de la grenouille,Le Jour de la grenouille,2012,1,excellent
145519,The End of the Line - L’océan en voie d’épuisement,The End of the Line,2012,35156,tt1176727,The End of the Line - L’océan en voie d’épuisement,The End of the Line,2009,0.8,incertain
190996,"Morente, Flamenco Y Picasso",Morente,2012,167436,tt1865454,"Morente, Flamenco Y Picasso",Morente,2011,0.96,excellent
210240,100 ans Universal - Pass 4 jours,"",2012,,"","","",,,aucun
210241,100 ans Universal - Pass 1 jour (Samedi),"",2012,,"","","",,,aucun
210243,100 ans Universal - Pass 2 jours,"",2012,,"","","",,,aucun
193921,Les Saveurs du palais,"",2012,139651,tt2094877,Les Saveurs du Palais,Les Saveurs du Palais,2012,1,excellent
190956,Quelques heures de printemps,"",2012,121702,tt1899270,Quelques heures de printemps,Quelques heures de printemps,2012,1,excellent
134373,Jason Bourne : l'héritage,The Bourne Legacy,2012,49040,tt1194173,Jason Bourne : L'Héritage,The Bourne Legacy,2012,1,excellent
190323,Alyah,"",2012,136582,tt2339351,Alyah,Alyah,2012,1,excellent
178901,Drôles d'oiseaux,The Big Year,2012,133931,tt1488181,Drôles d'oiseaux,Zambezia,2012,1,excellent
183143,Captive,"",2012,98203,tt1699745,Captive,Captive,2012,1,excellent
198666,Le Sommeil d'or,Golden Slumbers,2012,102857,tt2087847,Le sommeil d’or,Le sommeil d’or,2011,0.96,excellent
195967,Robot and Frank,"",2012,84329,tt1990314,Robot & Frank,Robot & Frank,2012,0.88,bon
177501,For Ellen,"",2012,84201,tt1570583,For Ellen,For Ellen,2012,1,excellent
201821,Après la bataille,Baad el mawkeaa,2012,103739,tt2368599,Après la bataille,بعد الموقعة‎‎,2012,1,excellent
196562,The Oregonian,"",2012,82655,tt1686327,The Oregonian,The Oregonian,2011,0.96,excellent
198668,Teodora pécheresse,"",2012,147662,tt2140475,Teodora pécheresse,Pacatoasa Teodora,2012,1,excellent
190768,Les Seigneurs,"",2012,133469,tt1850394,Les Seigneurs,Les seigneurs,2012,1,excellent
212459,Queen (Chenelière Events),"",2012,,"","","",,,aucun
210458,Foresti Party Bercy,"",2012,145879,tt2784598,Foresti Party,Foresti Party,2012,0.916,bon
147453,Le Magasin des suicides,"",2012,118293,tt1655413,Le Magasin des suicides,Le Magasin des suicides,2012,1,excellent
181097,Resident Evil: Retribution,"",2012,71679,tt1855325,Resident Evil : Retribution,Resident Evil: Retribution,2012,1,excellent
178686,Savages,"",2012,82525,tt1615065,Savages,Savages,2012,1,excellent
206720,Compliance,"",2012,84188,tt1971352,Compliance,Compliance,2012,1,excellent
39495,Billy le menteur,Billy Liar,2012,,"","","",,,aucun
183422,Vous n'avez encore rien vu,"",2012,103717,tt1690389,Vous n'avez encore rien vu,Vous n'avez encore rien vu,2012,1,excellent
53678,Un Amour pas comme les autres,A Kind of Loving,2012,33765,tt0056141,Un amour pas comme les autres,A Kind of Loving,1962,0.8,incertain
196251,Gebo et l'ombre,"",2012,110401,tt2006802,Gebo et l'ombre,Gebo et l'ombre,2012,1,excellent
192927,Le Chien du Tibet,Tibet Inu Monogatari,2012,80079,tt2411128,Le Chien du Tibet,チベット犬物語 ～金色のドージェ～,2011,0.96,excellent
137216,Les Mouvements du bassin,"",2012,147280,tt2036401,Les Mouvements du bassin,Les Mouvements du bassin,2012,1,excellent
192975,Sauna on Moon,Chang'E,2012,1071364,"",Change,Change,2012,0.962,excellent
201870,Lek wysokosci,"",2012,147261,tt2055666,Fear of falling,Lęk wysokości,2011,0.96,excellent
211766,Tous Cobayes?,"",2012,147012,tt2411114,Tous Cobayes ?,Tous Cobayes ?,2012,1,excellent
172996,Sombras (Les ombres),Sombras,2012,298612,tt1449846,Sombras (Les ombres),Sombras,2012,1,excellent
195614,Shelter,Podslon,2012,1556362,"",Shelter,Shelter,2012,1,excellent
210332,Carmen (Côté Diffusion),"",2012,,"","","",,,aucun
212349,Thaandavam-Vendetta,"",2012,,"","","",,,aucun
211814,Catastroika,"",2012,104710,tt2385027,Catastroika,Catastroika,2012,1,excellent
140171,La Sylphide (Pathé Live),"",2012,,"","","",,,aucun
